date,ticker,open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,sentiment_score,sentiment_std,sentiment_min,sentiment_max,sentiment_positive,sentiment_negative,sentiment_neutral,news_count,sentiment_ma_3,sentiment_ma_7,sentiment_ma_14,sentiment_change,news_count_ma_7,sentiment_volatility,close_lag_1,close_lag_3,close_lag_5,close_lag_10,volume_lag_1,volume_lag_3,volume_lag_5,volume_lag_10,sentiment_score_lag_1,sentiment_score_lag_3,sentiment_score_lag_5,sentiment_score_lag_10,rsi_lag_1,rsi_lag_3,rsi_lag_5,rsi_lag_10,forward_return,target
2015-01-16,QQQ,91.75344517873812,93.0718481030982,91.60593525398232,92.95199584960938,35362200,93.0257583618164,93.42036056518555,93.5554691661488,93.5554691661488,93.56168822221328,94.07122393269327,,-0.5095357104799945,-0.32491451452371106,-0.1846211959562834,93.5554691661488,95.64241418365626,91.46852414864134,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,91.87329864501952,93.5973663330078,94.61153411865234,94.90655517578124,51005400.0,56162300.0,41410100.0,31314600.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,,,,,0.03293004155488899,1
2015-01-20,QQQ,93.51437008865862,93.92924912868698,92.4633366221923,93.68954467773438,30964100,93.03865966796874,93.43787231445313,93.56664212544759,93.56664212544759,93.5813584461396,94.04295139528891,,-0.46159294914930626,-0.3522502014488301,-0.10934274770047614,93.56664212544759,95.55797123735624,91.57531301353893,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,92.95199584960938,93.08109283447266,93.62503814697266,93.5144271850586,35362200.0,51354200.0,34129800.0,36521300.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,,,,,-0.0017710802441287532,0
2015-01-21,QQQ,93.4129690560033,94.6115196404124,93.0810629567514,94.16897583007812,40128800,93.15298156738281,93.62871627807617,93.61297548734225,93.61297548734225,93.67176112059168,94.05228653860664,,-0.38052541801495465,-0.35790524476205504,-0.02262017325289961,93.61297548734225,95.5485826043331,91.6773683703514,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,93.68954467773438,91.87329864501952,93.5973663330078,92.26053619384766,30964100.0,51005400.0,56162300.0,66205500.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,,,,,-0.011944179155071621,0
2015-01-22,QQQ,94.5377580132755,96.01289227519813,93.7079927928206,95.9114761352539,40887200,93.71905822753907,93.8748779296875,93.77715410505023,93.77715410505023,94.01633266130894,94.19000428650644,53.85698832979705,-0.17367162519749968,-0.32105852084914394,0.14738689565164426,93.77715410505023,96.00601827272448,91.54828993737598,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,94.16897583007812,92.95199584960938,93.08109283447266,93.44985961914062,40128800.0,35362200.0,51354200.0,37577400.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,,,,,-0.020570809292811076,0
2015-01-23,QQQ,95.90227495321912,96.41857733013582,95.62569117693894,96.12355041503906,34783000,94.56910858154296,93.96338729858398,93.93358052571615,93.93358052571615,94.34052000803665,94.33322992565701,54.596129332660304,0.007290082379640239,-0.2553888002033871,0.26267888258302735,93.93358052571615,96.39957800981904,91.46758304161327,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,95.9114761352539,93.68954467773438,91.87329864501952,95.23845672607422,40887200.0,30964100.0,51005400.0,40212600.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,53.85698832979705,,,,-0.030308817149407363,0
2015-01-26,QQQ,96.01290893554688,96.18808357748262,95.52427128593268,96.01290893554688,19960900,95.18129119873046,94.10352478027343,94.06353855133057,94.06353855133057,94.597810612269,94.45765059305626,60.44702461047083,0.14016001921274324,-0.17627903632016106,0.3164390555329043,94.06353855133057,96.6628914857761,91.46418561688503,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,96.12355041503906,94.16897583007812,92.95199584960938,94.61153411865234,34783000.0,40128800.0,35362200.0,41410100.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,54.596129332660304,,,,-0.02074129626963217,0
2015-01-27,QQQ,94.5008882031994,94.55620354541534,93.2101429575273,93.52361297607422,45253200,95.14810485839844,94.0933822631836,94.03177822337432,94.03177822337432,94.4325494374698,94.38846262142796,54.786823095089936,0.04408681604184039,-0.13220586584776078,0.17629268188960118,94.03177822337432,96.56218111645595,91.50137533029269,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,96.01290893554688,95.9114761352539,93.68954467773438,93.62503814697266,19960900.0,40887200.0,30964100.0,34129800.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,60.44702461047083,53.85698832979705,,,0.014984100195728267,1
2015-01-28,QQQ,95.0264201868878,95.12783635309552,93.02576860623849,93.04420471191406,43591700,94.92315063476562,94.03806610107422,93.97691302829318,93.97691302829318,94.21895794123046,94.28888796146396,48.375216505380095,-0.06993002023349959,-0.11975069672490855,0.04982067649140896,93.97691302829318,96.47551843849061,91.47830761809576,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,93.52361297607422,96.12355041503906,94.16897583007812,93.5973663330078,45253200.0,34783000.0,40128800.0,56162300.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,54.786823095089936,54.596129332660304,,,0.019322142857728597,1
2015-01-29,QQQ,92.97043868228998,94.11367409338249,92.15911645241464,93.9384994506836,46539700,94.52855529785157,94.12380676269531,93.97489126105057,93.97489126105057,94.17581048114633,94.2629332569617,44.39144173798553,-0.08712277581537364,-0.11322511254300158,0.026102336727627934,93.97489126105057,96.40316321964674,91.5466193024544,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,93.04420471191406,96.01290893554688,95.9114761352539,93.08109283447266,43591700.0,19960900.0,40887200.0,51354200.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,48.375216505380095,60.44702461047083,53.85698832979705,,0.01835299093854803,1
2015-01-30,QQQ,93.85553555475724,94.57466326564489,93.0810854579573,93.2101593017578,42927600,93.94587707519531,94.25749282836914,93.93665466308593,93.93665466308593,94.0272487612404,94.18495000102067,44.006335602916636,-0.15770123978026618,-0.12212033799045449,-0.035580901789811686,93.93665466308593,96.32477638233048,91.54853294384138,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,93.9384994506836,93.52361297607422,96.12355041503906,91.87329864501952,46539700.0,45253200.0,34783000.0,51005400.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,44.39144173798553,54.786823095089936,54.596129332660304,,0.020078917975104416,1
2015-02-02,QQQ,93.4222013843748,94.10444976297788,91.96550300698232,94.02147674560548,43624700,93.54759063720704,94.36444091796875,93.89240074157715,93.94069380987258,94.02636075883503,94.17284087098992,51.721357527701045,-0.1464801121548902,-0.12699229282334165,-0.019487819331548556,93.89240074157715,96.23725692538095,91.54754455777335,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,93.2101593017578,93.04420471191406,96.01290893554688,92.95199584960938,42927600.0,43591700.0,19960900.0,35362200.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,44.006335602916636,48.375216505380095,60.44702461047083,,0.008040681025964558,1
2015-02-03,QQQ,94.36258412285666,94.98951706821418,93.74487274501772,94.92498016357422,30750400,93.82786407470704,94.48798446655273,93.96292839050292,93.9854340986772,94.16460989802567,94.22855489266283,55.357117568863096,-0.0639449946371542,-0.11438283318610416,0.05043783854894997,93.96292839050292,96.3444819856424,91.58137479536344,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,94.02147674560548,93.9384994506836,93.52361297607422,93.68954467773438,43624700.0,46539700.0,45253200.0,30964100.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,51.721357527701045,44.39144173798553,54.786823095089936,,0.013986328732976894,1
2015-02-04,QQQ,94.53776967009394,95.4689511453108,94.32571579661044,94.8420181274414,34073200,94.1874267578125,94.55528869628907,94.09200248718261,94.02267688253652,94.26882654870502,94.27399661375753,57.36307640872969,-0.0051700650525106084,-0.09254027955938546,0.08737021450687485,94.09200248718261,96.3622909166518,91.82171405771342,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,94.92498016357422,93.2101593017578,93.04420471191406,94.16897583007812,30750400.0,42927600.0,43591700.0,40128800.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,55.357117568863096,44.006335602916636,48.375216505380095,,0.018566931911998763,1
2015-02-05,QQQ,95.08171269767556,95.72708878523972,94.84200821149,95.6625518798828,23605500,94.53223724365235,94.53039627075195,94.20263710021973,94.09100500742595,94.48324583042468,94.37685255939644,66.37456109984666,0.1063932710282387,-0.05275356944186063,0.15914684047009933,94.20263710021973,96.55532751788647,91.849946682553,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,94.8420181274414,94.02147674560548,93.9384994506836,95.9114761352539,34073200.0,43624700.0,46539700.0,40887200.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,57.36307640872969,51.721357527701045,44.39144173798553,53.85698832979705,0.021588393421254404,1
2015-02-06,QQQ,95.81006758301676,96.04055754950822,94.740597796174,95.08171844482422,34169300,94.90654907226562,94.42621307373047,94.19480018615722,94.13063354492188,94.57531854033229,94.42906484720591,59.617010457383934,0.1462536931263827,-0.012952116928211969,0.15920581005459467,94.19480018615722,96.53396811402996,91.85563225828449,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,95.6625518798828,94.92498016357422,93.2101593017578,96.12355041503906,23605500.0,30750400.0,42927600.0,34783000.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,66.37456109984666,55.357117568863096,44.006335602916636,54.596129332660304,0.0366530897245676,1
2015-02-09,QQQ,94.7129365428905,95.22923179742271,94.5469834919344,94.77747344970705,22604700,95.05774841308593,94.30266952514648,94.20309715270996,94.15551200279823,94.60641929562071,94.45487289183562,55.11274448288851,0.15154640378509043,0.01994758721444851,0.13159881657064193,94.20309715270996,96.54965433936844,91.85653996605147,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,95.08171844482422,94.8420181274414,94.02147674560548,96.01290893554688,34169300.0,34073200.0,43624700.0,19960900.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,59.617010457383934,57.36307640872969,51.721357527701045,60.44702461047083,0.04095358543205618,1
2015-02-10,QQQ,95.30301440011274,96.3817059874242,95.15549741347336,96.25263214111328,23686500,95.32327880859376,94.5755714416504,94.334476852417,94.23318311903212,94.85968281031188,94.58804024363397,58.95417619375795,0.27164256667791165,0.07028658310714114,0.2013559835707705,94.334476852417,96.83400520533318,91.83494849950081,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,94.77747344970705,95.6625518798828,94.92498016357422,93.52361297607422,22604700.0,23605500.0,30750400.0,45253200.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,55.11274448288851,66.37456109984666,55.357117568863096,54.786823095089936,0.02643669460071596,1
2015-02-11,QQQ,96.3632319110756,96.82421179533716,96.17884277096891,96.60294342041016,20303600,95.6754638671875,94.9314453125,94.48475570678711,94.31781741550991,95.127876750327,94.73729233080257,53.37534262900728,0.3905844195244299,0.13434615039059888,0.256238269133831,94.48475570678711,97.1533738553807,91.81613755819352,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,96.25263214111328,95.08171844482422,94.8420181274414,93.04420471191406,23686500.0,34169300.0,34073200.0,43591700.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,58.95417619375795,59.617010457383934,57.36307640872969,48.375216505380095,0.027772519236979543,1
2015-02-12,QQQ,97.22989347872966,97.76463192686624,97.08238354744827,97.72775268554688,22520300,96.08850402832032,95.31037063598633,94.71708869934082,94.43540139033877,95.52785766343776,94.95880791263548,57.190085583718734,0.5690497508022787,0.22128687047293488,0.3477628803293438,94.71708869934082,97.66557344723981,91.76860395144183,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,96.60294342041016,94.77747344970705,95.6625518798828,93.9384994506836,20303600.0,22604700.0,23605500.0,46539700.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,53.37534262900728,55.11274448288851,66.37456109984666,44.39144173798553,0.022735775024724125,1
2015-02-13,QQQ,98.0043609810828,98.5851933091026,97.8199647415546,98.56675720214844,29030200,96.78551177978515,95.8460304260254,95.05176162719727,94.57311325073242,95.99538066939326,95.22606341556236,60.74488560419401,0.7693172538308914,0.3308929471445262,0.43842430668636523,95.05176162719727,98.15649849379894,91.9470247605956,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,97.72775268554688,96.25263214111328,95.08171844482422,93.2101593017578,22520300.0,23686500.0,34169300.0,42927600.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,57.190085583718734,58.95417619375795,59.617010457383934,44.006335602916636,0.015059126076234941,1
2015-02-17,QQQ,98.5667562038324,98.72348773034597,98.31782304148996,98.65895080566406,17675300,97.56180725097656,96.30977783203124,95.337109375,94.70491446218183,96.405160690358,95.48035137038471,77.06537115119082,0.9248093199732921,0.4496762217102794,0.4751330982630127,95.337109375,98.66992667561159,92.0042920743884,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,98.56675720214844,96.60294342041016,94.77747344970705,94.02147674560548,29030200.0,20303600.0,22604700.0,43624700.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,60.74488560419401,53.37534262900728,55.11274448288851,51.721357527701045,0.014858144801663808,1
2015-02-18,QQQ,98.53907888185633,98.85254892876335,98.41000504901116,98.79723358154295,15149600,98.0707275390625,96.69700317382812,95.59249382019043,94.83279943466187,96.77317190438646,95.72604634898903,81.45178714284887,1.0471255553974288,0.5691660884477093,0.47795946694971947,95.59249382019043,99.16770095596637,92.01728668441449,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,98.65895080566406,97.72775268554688,96.25263214111328,94.92498016357422,17675300.0,22520300.0,23686500.0,30750400.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,77.06537115119082,57.190085583718734,58.95417619375795,55.357117568863096,0.01091790750119448,1
2015-02-19,QQQ,98.73266903212549,99.35038742786033,98.7050113642856,99.28585052490234,19828100,98.60730895996093,97.14138641357422,95.84833755493165,94.96774037679036,97.15973784600428,95.98973554720483,80.59086020754489,1.1700022987994458,0.6893333305180567,0.48066896828138916,95.84833755493165,99.71507461948977,91.98160049037352,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,98.79723358154295,98.56675720214844,96.60294342041016,94.8420181274414,15149600.0,29030200.0,20303600.0,34073200.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,81.45178714284887,60.74488560419401,53.37534262900728,57.36307640872969,0.011050520628619331,1
2015-02-20,QQQ,99.22131977203732,100.00498422338572,98.9078497711008,99.94966888427734,28336700,99.05169219970703,97.57009811401367,96.05024719238281,95.1142676858341,97.58895800573859,96.28306394254354,88.8417916380495,1.3058940631950549,0.8126454770534564,0.4932485861415985,96.05024719238281,100.33048195990777,91.77001242485785,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,99.28585052490234,98.65895080566406,97.72775268554688,95.6625518798828,19828100.0,17675300.0,22520300.0,23605500.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,80.59086020754489,77.06537115119082,57.190085583718734,66.37456109984666,-9.236216073427173e-05,0
2015-02-23,QQQ,99.89435492910312,100.078751131662,99.6730865200284,100.05108642578124,17868000,99.34855804443359,98.06703491210936,96.24662399291992,95.25531964983259,97.96774699343746,96.56217671907966,87.84737553384393,1.4055702743577996,0.931230436514325,0.47433983784347455,96.24662399291992,100.88631568328107,91.60693230255877,0.0713265306122449,0.2589751305430618,-0.6369,0.6486,0.0678775510204081,0.0191020408163265,0.9130408163265306,49.0,-0.04378673469387755,-0.04378673469387755,-0.04378673469387755,0.2302265306122449,26.0,0.16279474100497066,99.94966888427734,98.79723358154295,98.56675720214844,95.08171844482422,28336700.0,15149600.0,29030200.0,34169300.0,0.0713265306122449,0.0713265306122449,0.0713265306122449,0.0713265306122449,88.8417916380495,81.45178714284887,60.74488560419401,59.617010457383934,0.007924876024638428,1
