date,ticker,sentiment_score,news_count
2020-03-17,QQQ,0.14136688527451988,33
2020-03-18,QQQ,-0.16778273837174384,5
2020-03-19,QQQ,0.023613226521999747,12
2020-03-20,QQQ,-0.3288873391223005,15
2020-03-23,QQQ,0.2881572000816476,40
2020-03-24,QQQ,0.026331928187371068,20
2020-03-25,QQQ,-0.01137734865780824,13
2020-03-26,QQQ,-0.14892442840994832,30
2020-03-27,QQQ,-0.18740075081478574,22
2020-03-30,QQQ,-0.05854992811520338,12
2020-03-31,QQQ,0.03699450202181263,24
2020-04-01,QQQ,-0.21520797388237914,26
2020-04-02,QQQ,-0.07009980613514036,19
2020-04-03,QQQ,0.03579443751463207,21
2020-04-06,QQQ,0.07586402816734365,19
2020-04-07,QQQ,-0.012228482284378263,26
2020-04-08,QQQ,-0.06614379010475291,50
2020-04-09,QQQ,0.18531707632780048,25
2020-04-10,QQQ,0.06701478859633585,20
2020-04-13,QQQ,0.08388092036420973,10
2020-04-14,QQQ,-0.07596357828175662,25
2020-04-15,QQQ,-0.04398420331217059,18
2020-04-16,QQQ,-0.3104225342931367,16
2020-04-17,QQQ,0.17762337544637902,22
2020-04-20,QQQ,-0.24904709375862438,18
2020-04-21,QQQ,-0.18348851509265204,13
2020-04-22,QQQ,0.023050149993961558,17
2020-04-23,QQQ,0.231833309033229,13
2020-04-24,QQQ,-0.3205408807401101,34
2020-04-27,QQQ,0.07974553579339205,17
2020-04-28,QQQ,0.024796777978307406,31
2020-04-29,QQQ,0.024846375614933417,14
2020-04-30,QQQ,0.003244390016435742,11
2020-05-01,QQQ,0.2587249534597196,7
2020-05-04,QQQ,0.18753267130121445,20
2020-05-05,QQQ,-0.027183435138939473,15
2020-05-06,QQQ,0.18532602361515615,30
2020-05-07,QQQ,0.1898645955429446,21
2020-05-08,QQQ,-0.03468820609769769,19
2020-05-11,QQQ,0.09213740230038167,13
2020-05-12,QQQ,0.2653847789415605,7
2020-05-13,QQQ,0.15849677898082173,8
2020-05-14,QQQ,0.08998437403888544,17
2020-05-15,QQQ,-0.10040075496144082,23
2020-05-18,QQQ,0.05030915675812342,21
2020-05-19,QQQ,0.04848344375124991,12
2020-05-20,QQQ,0.12363016794044367,10
2020-05-21,QQQ,-0.09222553949893329,15
2020-05-22,QQQ,-0.13499739913826006,30
2020-05-25,QQQ,0.1275362683896768,23
2020-05-26,QQQ,-0.13457111418670958,10
2020-05-27,QQQ,-0.08691989347820449,15
2020-05-28,QQQ,0.13750252825115727,11
2020-05-29,QQQ,0.013732108544004275,35
2020-06-01,QQQ,-0.001842112271702826,37
2020-06-02,QQQ,-0.003526993981106713,27
2020-06-03,QQQ,-0.09934320917388527,22
2020-06-04,QQQ,-0.28868070181731137,13
2020-06-05,QQQ,-0.09147881885516734,27
2020-06-08,QQQ,-0.09336447877577647,28
2020-06-09,QQQ,-0.05501095165012861,12
2020-06-10,QQQ,-0.10920891453209085,23
2020-06-11,QQQ,-0.18642886518855134,30
2020-06-12,QQQ,-0.17623168805870543,18
2020-06-15,QQQ,-0.24216634078280538,26
2020-06-16,QQQ,0.08862825904370994,33
2020-06-17,QQQ,0.11525010149243761,18
2020-06-18,QQQ,-0.1952048995540392,35
2020-06-19,QQQ,0.06902829321887448,21
2020-06-22,QQQ,-0.12009938828587544,15
2020-06-23,QQQ,-0.18293867487299742,13
2020-06-24,QQQ,-0.04346636818118636,19
2020-06-25,QQQ,-0.06919464323199777,24
2020-06-26,QQQ,-0.17766817427901016,22
2020-06-29,QQQ,-0.24697926191508984,39
2020-06-30,QQQ,0.21978390518940893,11
2020-07-01,QQQ,-0.3137061794994327,29
2020-07-02,QQQ,0.0017544683808900182,10
2020-07-03,QQQ,0.3939733985611511,13
2020-07-06,QQQ,0.03455417671843776,33
2020-07-07,QQQ,-0.07935409626909755,13
2020-07-08,QQQ,0.14353756775881069,29
2020-07-09,QQQ,0.05489822619746647,23
2020-07-10,QQQ,0.037059926450842974,14
2020-07-13,QQQ,-0.11792938666538409,18
2020-07-14,QQQ,-0.026101903162682898,32
2020-07-15,QQQ,0.011613503761673064,28
2020-07-16,QQQ,0.008695309678181813,34
2020-07-17,QQQ,0.10867626471540844,38
2020-07-20,QQQ,-0.28993966639593416,35
2020-07-21,QQQ,0.08670457168123764,13
2020-07-22,QQQ,0.13940647500396405,19
2020-07-23,QQQ,-0.07974801650619003,29
2020-07-24,QQQ,-0.33469976719119937,30
2020-07-27,QQQ,-0.11150145661778489,28
2020-07-28,QQQ,-0.19389602194590178,31
2020-07-29,QQQ,0.005038134439020969,12
2020-07-30,QQQ,0.1855777311415227,19
2020-07-31,QQQ,0.077162394728065,28
2020-08-03,QQQ,0.08882735544299501,16
2020-08-04,QQQ,-0.06743066658871677,20
2020-08-05,QQQ,0.1318887656256117,17
2020-08-06,QQQ,0.1586084648607783,14
2020-08-07,QQQ,-0.1121388804371887,17
2020-08-10,QQQ,-0.16480404000414267,15
2020-08-11,QQQ,0.047832482048867975,30
2020-08-12,QQQ,0.06239243541115443,10
2020-08-13,QQQ,0.11693888233655766,9
2020-08-14,QQQ,-0.037216836494235614,17
2020-08-17,QQQ,-0.11573222203735023,10
2020-08-18,QQQ,-0.12021923685217446,15
2020-08-19,QQQ,0.1872016215293885,12
2020-08-20,QQQ,0.0857027747101035,21
2020-08-21,QQQ,-0.1341640398555697,16
2020-08-24,QQQ,0.10855712769915708,14
2020-08-25,QQQ,0.07033429020614139,27
2020-08-26,QQQ,-0.09804756284424138,18
2020-08-27,QQQ,0.3150820749022453,9
2020-08-28,QQQ,-0.035981206034724454,17
2020-08-31,QQQ,0.05270170405560095,29
2020-09-01,QQQ,-0.07008019084063116,27
2020-09-02,QQQ,0.13612499794079133,25
2020-09-03,QQQ,-0.14196285739222908,18
2020-09-04,QQQ,0.02889921937276116,26
2020-09-07,QQQ,-0.15553447200510637,19
2020-09-08,QQQ,-0.30713578743558434,15
2020-09-09,QQQ,-0.23766397126004457,30
2020-09-10,QQQ,-0.10855196371639737,27
2020-09-11,QQQ,-0.008743606251026857,8
2020-09-14,QQQ,-0.13610463844360632,12
2020-09-15,QQQ,-0.31696315608423264,14
2020-09-16,QQQ,0.05130519956116664,5
2020-09-17,QQQ,0.48802265599892936,12
2020-09-18,QQQ,-0.18241904247792418,14
2020-09-21,QQQ,-0.20665440194732876,37
2020-09-22,QQQ,0.13667410925467788,21
2020-09-23,QQQ,0.10493693533797217,31
2020-09-24,QQQ,-0.1116609788918189,13
2020-09-25,QQQ,-0.14802588400445058,21
2020-09-28,QQQ,0.13348872883348234,10
2020-09-29,QQQ,-0.14519085462422238,33
2020-09-30,QQQ,-0.15549583547744006,13
2020-10-01,QQQ,-0.009981127498890291,7
2020-10-02,QQQ,-0.2501906549158379,30
2020-10-05,QQQ,-0.10028799730404046,9
2020-10-06,QQQ,0.12239882972665074,32
2020-10-07,QQQ,-0.1704991569555241,13
2020-10-08,QQQ,0.06213400910887002,29
2020-10-09,QQQ,-0.17009907720547995,19
2020-10-12,QQQ,0.13841109229079346,15
2020-10-13,QQQ,0.25863024494474757,31
2020-10-14,QQQ,-0.018902031752460913,18
2020-10-15,QQQ,-0.2082117310803221,26
2020-10-16,QQQ,0.12436427283875882,17
2020-10-19,QQQ,0.010676917266523398,20
2020-10-20,QQQ,-0.07011778692026306,15
2020-10-21,QQQ,0.025639319163786763,17
2020-10-22,QQQ,-0.16259966261585948,23
2020-10-23,QQQ,0.1136699281139157,22
2020-10-26,QQQ,-0.0653986289866724,7
2020-10-27,QQQ,0.003698636239750486,25
2020-10-28,QQQ,0.07451237434749299,12
2020-10-29,QQQ,0.0948710205234941,13
2020-10-30,QQQ,-0.07435622955142031,13
2020-11-02,QQQ,0.11571914243579143,34
2020-11-03,QQQ,-0.05275305752279841,30
2020-11-04,QQQ,-0.02493678292044312,21
2020-11-05,QQQ,-0.10893798096325345,25
2020-11-06,QQQ,-0.06973130844628476,15
2020-11-09,QQQ,-0.03490027879519885,30
2020-11-10,QQQ,-0.08743650673106709,22
2020-11-11,QQQ,0.17943794051953166,12
2020-11-12,QQQ,0.019854008633605848,15
2020-11-13,QQQ,-0.03247339120410685,13
2020-11-16,QQQ,-0.10006141256967244,19
2020-11-17,QQQ,0.23858791407586835,15
2020-11-18,QQQ,-0.18754007749115553,14
2020-11-19,QQQ,0.06372852765192741,13
2020-11-20,QQQ,-0.37685677352681857,32
2020-11-23,QQQ,0.07373722229828841,18
2020-11-24,QQQ,-0.23091790427680653,19
2020-11-25,QQQ,-0.024995102173759616,9
2020-11-26,QQQ,-0.010962712606963878,12
2020-11-27,QQQ,0.015102907021843423,28
2020-11-30,QQQ,-0.009881643914575761,36
2020-12-01,QQQ,-0.03654336066411888,7
2020-12-02,QQQ,-0.11389710005091998,11
2020-12-03,QQQ,-0.07428087086553525,15
2020-12-04,QQQ,0.04404145061040053,17
2020-12-07,QQQ,-0.06009228711364582,46
2020-12-08,QQQ,0.06037190892687523,13
2020-12-09,QQQ,0.19561100458609773,19
2020-12-10,QQQ,-0.013240558629982547,22
2020-12-11,QQQ,-0.17348729756508272,10
2020-12-14,QQQ,0.03522387033688955,17
2020-12-15,QQQ,-0.16326114508145712,33
2020-12-16,QQQ,0.0728464691648954,20
2020-12-17,QQQ,0.12143973665606449,9
2020-12-18,QQQ,-0.199126777905565,14
2020-12-21,QQQ,-0.005986180430882009,10
2020-12-22,QQQ,0.023566739569805865,19
2020-12-23,QQQ,-0.13630981425607133,9
2020-12-24,QQQ,-0.2977537035861005,16
2020-12-25,QQQ,-0.12042851265746032,8
2020-12-28,QQQ,-0.23804790668232095,15
2020-12-29,QQQ,0.029446393973657038,18
2020-12-30,QQQ,-0.018728356330633154,15
2020-12-31,QQQ,-0.16546226613077122,16
2021-01-01,QQQ,-0.1750609615926239,26
2021-01-04,QQQ,-0.03225226016048861,19
2021-01-05,QQQ,-0.08056797135831038,15
2021-01-06,QQQ,0.18519661315693864,8
2021-01-07,QQQ,0.019012921125274834,25
2021-01-08,QQQ,0.010395124454020735,9
2021-01-11,QQQ,0.1450978765864204,24
2021-01-12,QQQ,-0.1302362077130774,18
2021-01-13,QQQ,-0.17132993429995746,15
2021-01-14,QQQ,-0.1207449034738437,8
2021-01-15,QQQ,-0.18436222839584204,26
2021-01-18,QQQ,-0.0789375126444608,17
2021-01-19,QQQ,0.03516754460093801,21
2021-01-20,QQQ,-0.09663009589557374,11
2021-01-21,QQQ,0.010941079612065661,10
2021-01-22,QQQ,0.3905069171147282,18
2021-01-25,QQQ,-0.07347953093168495,15
2021-01-26,QQQ,-0.1382283353489523,16
2021-01-27,QQQ,-0.2339486188527382,17
2021-01-28,QQQ,0.028618837490909516,19
2021-01-29,QQQ,-0.01403742636035291,25
2021-02-01,QQQ,-0.0910962768605195,23
2021-02-02,QQQ,0.06521102818498442,37
2021-02-03,QQQ,-0.03589295991383843,14
2021-02-04,QQQ,0.23270346754133903,15
2021-02-05,QQQ,-0.14646679375998764,31
2021-02-08,QQQ,0.04462132700044782,26
2021-02-09,QQQ,0.08306081951786158,28
2021-02-10,QQQ,-0.0019628103617569128,30
2021-02-11,QQQ,0.1021346730818235,17
2021-02-12,QQQ,0.18802010676609485,23
2021-02-15,QQQ,-0.18684356528428298,15
2021-02-16,QQQ,0.19128240011553033,32
2021-02-17,QQQ,-0.23667361050712268,25
2021-02-18,QQQ,0.18911482808974478,28
2021-02-19,QQQ,-0.07981290921177628,29
2021-02-22,QQQ,0.11079800155209044,35
2021-02-23,QQQ,0.2544780058624683,17
2021-02-24,QQQ,0.13523946986687663,18
2021-02-25,QQQ,0.09022710597435747,41
2021-02-26,QQQ,0.044841995587575366,22
2021-03-01,QQQ,-0.4356343441036012,26
2021-03-02,QQQ,0.00807473343539339,24
2021-03-03,QQQ,-0.1696923858728207,8
2021-03-04,QQQ,-0.05163845692215684,9
2021-03-05,QQQ,0.11023955267948893,13
2021-03-08,QQQ,0.03412411850399167,20
2021-03-09,QQQ,-0.29774563467042653,24
2021-03-10,QQQ,0.051958425367996115,9
2021-03-11,QQQ,0.12143924907424018,23
2021-03-12,QQQ,-0.1468794123142899,13
2021-03-15,QQQ,-0.36380861104953915,23
2021-03-16,QQQ,0.09446357224639465,35
2021-03-17,QQQ,0.16028209200000046,16
2021-03-18,QQQ,0.07216727898468092,32
2021-03-19,QQQ,0.06367157042789634,4
2021-03-22,QQQ,-0.07650688527093119,26
2021-03-23,QQQ,-0.1617161785774736,27
2021-03-24,QQQ,-0.08681843047494739,19
2021-03-25,QQQ,0.06395604010314603,19
2021-03-26,QQQ,-0.2999045655531092,17
2021-03-29,QQQ,0.09294957885271046,22
2021-03-30,QQQ,-0.04605395281440496,11
2021-03-31,QQQ,-0.0016957519096583084,20
2021-04-01,QQQ,0.027870984269919512,25
2021-04-02,QQQ,0.22200149173664294,21
2021-04-05,QQQ,0.024237509337904063,35
2021-04-06,QQQ,0.16556524613164786,32
2021-04-07,QQQ,-0.24733906406696426,28
2021-04-08,QQQ,0.04736111273150973,33
2021-04-09,QQQ,-0.02930192826118624,9
2021-04-12,QQQ,-0.3012300247462781,20
2021-04-13,QQQ,-0.041086796252198354,11
2021-04-14,QQQ,0.1905377997854031,16
2021-04-15,QQQ,0.12429059715628793,7
2021-04-16,QQQ,0.09403629226372782,19
2021-04-19,QQQ,-0.25691376762119433,20
2021-04-20,QQQ,-0.1822162649198153,19
2021-04-21,QQQ,0.11857100524074693,25
2021-04-22,QQQ,0.14799027759525465,15
2021-04-23,QQQ,0.018783239881348526,42
2021-04-26,QQQ,-0.06354794464467398,15
2021-04-27,QQQ,-0.04934733752237864,9
2021-04-28,QQQ,0.044998041276689334,24
2021-04-29,QQQ,0.133468828686503,20
2021-04-30,QQQ,-0.0874982467771431,20
2021-05-03,QQQ,-0.015392476613841344,17
2021-05-04,QQQ,-0.11042216414849611,30
2021-05-05,QQQ,-0.07872793522395453,14
2021-05-06,QQQ,-0.0647563756226073,22
2021-05-07,QQQ,0.06494449640277344,22
2021-05-10,QQQ,0.2619383690217623,10
2021-05-11,QQQ,0.14159162989712315,12
2021-05-12,QQQ,-0.014299766203468298,16
2021-05-13,QQQ,0.10448535925095914,17
2021-05-14,QQQ,0.030998497741576286,14
2021-05-17,QQQ,0.07244068487136737,29
2021-05-18,QQQ,-0.08587043705082377,35
2021-05-19,QQQ,-0.0804196299668853,8
2021-05-20,QQQ,0.08082149022912294,26
2021-05-21,QQQ,0.058698874114241045,12
2021-05-24,QQQ,0.06519569250258343,20
2021-05-25,QQQ,-0.2254639674726574,32
2021-05-26,QQQ,-0.19506555488014132,37
2021-05-27,QQQ,-0.0011483188820831953,34
2021-05-28,QQQ,-0.10038481395682197,17
2021-05-31,QQQ,0.021932586034144247,13
2021-06-01,QQQ,0.32475782616082227,24
2021-06-02,QQQ,-0.11671242847125479,18
2021-06-03,QQQ,-0.21226079293264746,33
2021-06-04,QQQ,-0.29494659936643947,47
2021-06-07,QQQ,-0.14265205893829033,8
2021-06-08,QQQ,-0.13986336988000714,34
2021-06-09,QQQ,-0.2391100722759221,10
2021-06-10,QQQ,0.031089187716045925,22
2021-06-11,QQQ,-0.22122492226835752,32
2021-06-14,QQQ,0.08847139754522815,11
2021-06-15,QQQ,-0.3471039970465324,18
2021-06-16,QQQ,-0.06852445732116079,36
2021-06-17,QQQ,-0.00014199273353999748,48
2021-06-18,QQQ,-0.11867484635605496,13
2021-06-21,QQQ,0.25240587321283375,19
2021-06-22,QQQ,-0.017990615561607526,11
2021-06-23,QQQ,0.24825515640837204,26
2021-06-24,QQQ,-0.007089248456168963,43
2021-06-25,QQQ,-0.025653827970470278,23
2021-06-28,QQQ,-0.05938954905156175,13
2021-06-29,QQQ,0.07397931309686803,17
2021-06-30,QQQ,-0.17412990123214295,20
2021-07-01,QQQ,0.055321452649540366,15
2021-07-02,QQQ,0.1838643215547983,30
2021-07-05,QQQ,0.10520820029910559,17
2021-07-06,QQQ,-0.05203092325252394,14
2021-07-07,QQQ,0.033409987042340404,15
2021-07-08,QQQ,0.028627296271984952,21
2021-07-09,QQQ,-0.029374451325388486,20
2021-07-12,QQQ,-0.13898219583302415,12
2021-07-13,QQQ,0.08090609035616547,18
2021-07-14,QQQ,-0.19448721467387778,11
2021-07-15,QQQ,0.09911358917405684,12
2021-07-16,QQQ,0.034650169230826484,7
2021-07-19,QQQ,0.02678470307856699,12
2021-07-20,QQQ,-0.07185787855546852,10
2021-07-21,QQQ,-0.06975260708770349,31
2021-07-22,QQQ,0.262542699491324,9
2021-07-23,QQQ,0.30820415864449957,17
2021-07-26,QQQ,-0.01679289809376312,9
2021-07-27,QQQ,-0.04651463099374425,37
2021-07-28,QQQ,-0.06303561284994443,11
2021-07-29,QQQ,-0.048571513670331946,29
2021-07-30,QQQ,-0.004178815883944921,14
2021-08-02,QQQ,0.18552763570221537,23
2021-08-03,QQQ,0.2076482739649702,14
2021-08-04,QQQ,-0.12856557973556826,15
2021-08-05,QQQ,0.1544895017020512,11
2021-08-06,QQQ,-0.15135841049033436,21
2021-08-09,QQQ,0.19483212049319845,22
2021-08-10,QQQ,-0.13035068613932152,43
2021-08-11,QQQ,-0.34455768804749465,22
2021-08-12,QQQ,0.2599579579264767,47
2021-08-13,QQQ,-0.1141284286826874,8
2021-08-16,QQQ,0.12760641040548132,21
2021-08-17,QQQ,-0.12436368064325572,20
2021-08-18,QQQ,0.0107732536168598,16
2021-08-19,QQQ,0.03158707335895577,25
2021-08-20,QQQ,-0.1544734930377199,7
2021-08-23,QQQ,-0.010139710486973095,12
2021-08-24,QQQ,0.07783603562810215,15
2021-08-25,QQQ,-0.01197649203508853,12
2021-08-26,QQQ,-0.04501984988474982,33
2021-08-27,QQQ,-0.04357258870402319,16
2021-08-30,QQQ,0.1378202666428227,13
2021-08-31,QQQ,0.14426287497612558,13
2021-09-01,QQQ,0.1401093234453152,18
2021-09-02,QQQ,0.21055541334614183,21
2021-09-03,QQQ,-0.09472606670521161,10
2021-09-06,QQQ,-0.10565982723895175,17
2021-09-07,QQQ,0.05140482599825925,30
2021-09-08,QQQ,0.13875421680601377,18
2021-09-09,QQQ,0.10024824556304213,35
2021-09-10,QQQ,-0.14355054035174064,18
2021-09-13,QQQ,-0.3372051178995381,25
2021-09-14,QQQ,0.17998615849043725,24
2021-09-15,QQQ,-0.18638933113029518,29
2021-09-16,QQQ,0.032366680965443435,39
2021-09-17,QQQ,0.0010464782195531873,10
2021-09-20,QQQ,0.31097036412263757,17
2021-09-21,QQQ,-0.1575854207083724,16
2021-09-22,QQQ,-0.20340988299482216,43
2021-09-23,QQQ,-0.0741069107969509,24
2021-09-24,QQQ,-0.0429337965635083,14
2021-09-27,QQQ,-0.0031871223054316835,17
2021-09-28,QQQ,0.01427500362563374,11
2021-09-29,QQQ,0.17743288268210092,28
2021-09-30,QQQ,0.0032549259058640982,19
2021-10-01,QQQ,-0.2124051818603237,17
2021-10-04,QQQ,0.058946055598702224,13
2021-10-05,QQQ,0.023993233743589318,26
2021-10-06,QQQ,-0.049019113524809824,13
2021-10-07,QQQ,-0.08256508798388675,16
2021-10-08,QQQ,0.050506550623824926,34
2021-10-11,QQQ,0.18614976893365212,12
2021-10-12,QQQ,-0.00867500000033169,16
2021-10-13,QQQ,-0.0857877218894462,13
2021-10-14,QQQ,0.07336052614781643,21
2021-10-15,QQQ,0.1917355245491546,32
2021-10-18,QQQ,-0.007047451682491013,33
2021-10-19,QQQ,0.27518606910907273,19
2021-10-20,QQQ,-0.05985432705951821,6
2021-10-21,QQQ,0.03245777171032699,22
2021-10-22,QQQ,0.03021987896643502,14
2021-10-25,QQQ,0.003968915790766597,15
2021-10-26,QQQ,-0.11498187388135984,25
2021-10-27,QQQ,0.19960171128001114,19
2021-10-28,QQQ,-0.13499978965532092,12
2021-10-29,QQQ,-0.07039937702445896,26
2021-11-01,QQQ,-0.09984757762952555,17
2021-11-02,QQQ,-0.16246681827605736,18
2021-11-03,QQQ,-0.015161202140184057,32
2021-11-04,QQQ,0.16998808387223652,14
2021-11-05,QQQ,0.16401276198601994,30
2021-11-08,QQQ,0.24223344170078273,15
2021-11-09,QQQ,0.02678010149327977,26
2021-11-10,QQQ,-0.3536650656571604,12
2021-11-11,QQQ,0.05013931042376411,15
2021-11-12,QQQ,-0.2703666127169824,13
2021-11-15,QQQ,0.03172408799227632,12
2021-11-16,QQQ,0.08817781250353408,18
2021-11-17,QQQ,0.06035353339060648,20
2021-11-18,QQQ,-0.10354937328539164,23
2021-11-19,QQQ,-0.0027074664673195923,8
2021-11-22,QQQ,-0.2298042122850665,20
2021-11-23,QQQ,0.04951635515497491,15
2021-11-24,QQQ,0.0374685097830321,34
2021-11-25,QQQ,-0.033115017962558606,12
2021-11-26,QQQ,-0.0009323453433574425,26
2021-11-29,QQQ,0.23194292853580314,16
2021-11-30,QQQ,-0.0889495450190491,13
2021-12-01,QQQ,-0.09033625976472316,37
2021-12-02,QQQ,-0.12202943976959364,12
2021-12-03,QQQ,-0.3899119249941384,9
2021-12-06,QQQ,-0.17697558153455853,15
2021-12-07,QQQ,-0.2079171181051309,16
2021-12-08,QQQ,-0.395378909711685,13
2021-12-09,QQQ,0.22983177760505466,12
2021-12-10,QQQ,0.07361668007829879,17
2021-12-13,QQQ,-0.3050517190312177,31
2021-12-14,QQQ,0.33727011590703176,30
2021-12-15,QQQ,-0.3868191747495751,31
2021-12-16,QQQ,-0.07260061813140413,17
2021-12-17,QQQ,0.04019109254104238,24
2021-12-20,QQQ,0.03892121089323125,37
2021-12-21,QQQ,-0.027186961427517812,34
2021-12-22,QQQ,-0.41767404990833185,19
2021-12-23,QQQ,-0.03229395364539776,33
2021-12-24,QQQ,-0.15552691677696892,13
2021-12-27,QQQ,-0.017696950857048414,16
2021-12-28,QQQ,-0.17241543834722825,25
2021-12-29,QQQ,0.04934857662423258,16
2021-12-30,QQQ,0.4367971981659628,16
2021-12-31,QQQ,0.0905718339478608,31
2022-01-03,QQQ,0.12861405367056264,17
2022-01-04,QQQ,0.013218991459606368,21
2022-01-05,QQQ,0.3180025196796823,17
2022-01-06,QQQ,0.13135821172993553,8
2022-01-07,QQQ,-0.013471953346043947,18
2022-01-10,QQQ,-0.2553664483244444,18
2022-01-11,QQQ,-0.29101041226570046,18
2022-01-12,QQQ,0.21332995697693707,28
2022-01-13,QQQ,-0.019146047218325992,18
2022-01-14,QQQ,0.17506076779235133,38
2022-01-17,QQQ,-0.061432965741935006,31
2022-01-18,QQQ,-0.17569501716184147,14
2022-01-19,QQQ,-0.06734486131221287,16
2022-01-20,QQQ,-0.024600689641027747,47
2022-01-21,QQQ,-0.09737808094834202,23
2022-01-24,QQQ,0.0865383923470618,21
2022-01-25,QQQ,-0.03226900056464186,15
2022-01-26,QQQ,0.13272536148551714,18
2022-01-27,QQQ,-0.3387653823767006,20
2022-01-28,QQQ,0.029988003087062603,18
2022-01-31,QQQ,-0.13686369662615241,9
2022-02-01,QQQ,0.03596585744922417,44
2022-02-02,QQQ,-0.0893932875164494,61
2022-02-03,QQQ,-0.3388603329608667,16
2022-02-04,QQQ,0.21034433100878772,22
2022-02-07,QQQ,0.020059603259240645,14
2022-02-08,QQQ,0.05126123713404288,20
2022-02-09,QQQ,0.08734784001523398,10
2022-02-10,QQQ,0.023084553127521737,6
2022-02-11,QQQ,0.1584871563249269,22
2022-02-14,QQQ,-0.26711401956341735,26
2022-02-15,QQQ,0.0031588870978295123,27
2022-02-16,QQQ,0.2717368420637513,17
2022-02-17,QQQ,-0.2666490913970288,17
2022-02-18,QQQ,-0.06449979460609499,19
2022-02-21,QQQ,-0.1328575918768578,17
2022-02-22,QQQ,0.05775630242008261,7
2022-02-23,QQQ,0.12084227011832957,36
2022-02-24,QQQ,-0.09619757432695446,9
2022-02-25,QQQ,0.08511733396963826,14
2022-02-28,QQQ,-0.11766274976159398,19
2022-03-01,QQQ,-0.028471362338415053,20
2022-03-02,QQQ,-0.3241929226376579,13
2022-03-03,QQQ,-0.13198753666812868,13
2022-03-04,QQQ,-0.14859491621750096,7
2022-03-07,QQQ,0.007585089510572893,20
2022-03-08,QQQ,0.042531809952208156,14
2022-03-09,QQQ,-0.2018278260072828,15
2022-03-10,QQQ,0.11266432291454928,18
2022-03-11,QQQ,0.058830450905595834,13
2022-03-14,QQQ,-0.16864127665160897,45
2022-03-15,QQQ,-0.1067971413393393,12
2022-03-16,QQQ,0.24311760966862964,26
2022-03-17,QQQ,0.1284714316270498,39
2022-03-18,QQQ,-0.10929727826288015,21
2022-03-21,QQQ,-0.16454257614555126,11
2022-03-22,QQQ,-0.06875897428651918,15
2022-03-23,QQQ,-0.0032586199031088203,13
2022-03-24,QQQ,0.11614744470710796,17
2022-03-25,QQQ,-0.1813408061379828,14
2022-03-28,QQQ,0.003542494068411851,23
2022-03-29,QQQ,-0.1478127754143255,16
2022-03-30,QQQ,-0.04856914706057294,18
2022-03-31,QQQ,0.04479577926068981,16
2022-04-01,QQQ,-0.045885694281259125,15
2022-04-04,QQQ,-0.13567653494273557,23
2022-04-05,QQQ,0.02902247922480556,10
2022-04-06,QQQ,0.2402065350118641,26
2022-04-07,QQQ,-0.06939975124750784,7
2022-04-08,QQQ,-0.04812114229352717,21
